Player,Year,Age,Games_Played,Minutes_Per_Game,Field_Goal_Percent,Three_Point_Percent,Free_Throw_Percent,Points_Per_Game,Rebounds_Per_Game,Assists_Per_Game,Steals_Per_Game,Blocks_Per_Game,Turnovers_Per_Game,Usage_Percent,Years_In_League,Salary,Points_Efficiency,Rebound_Assist_Ratio,Turnover_Usage_Ratio,Age_Experience_Gap,Prime_Age_Factor,Shooting_Accuracy,Defensive_Impact,Experience_Level,Position_C,Position_PF,Position_PG,Position_SF,Position_SG,Team_BOS,Team_DEN,Team_GSW,Team_LAL,Team_MIA,Team_PHX
Player_10,0.29052096445868886,-0.8637621968037889,-1.70428992241806,1.0685981905857114,0.09412914699076616,-0.05976065844891756,0.6873900518631733,-0.3379375401531594,1.6745546699230671,-1.0306652424181366,-0.8652069261920349,-0.9940981751034716,0.7195881196588385,1.2364316237951083,-0.7648409344036615,0.1072768181809623,-0.639273024471965,0.4598419730190895,0.0357402997193626,0.1139570214591628,-0.33207041550418837,0.3667840970157504,-1.2940735407081925,Early,True,False,False,False,False,False,True,False,False,False,False
Player_11,-0.29052096445868886,0.3938997088511159,1.3469761443879509,-0.897360045862408,-0.9238158427658671,0.9701645903433788,0.24225522052725687,-1.2625763260001632,0.0033384861277578606,0.45118854363163197,-0.9563307455811673,0.41366558434305684,-0.05552932804025218,-1.4554480396330658,1.0640470005644433,0.1072768181809623,-1.0159208913557598,-0.026392580455171635,0.10571545322107989,-0.6477877743908548,0.8978200122890985,0.2497763107013993,-0.20238848436218174,Veteran,False,False,False,True,False,False,False,True,False,False,False
Player_12,1.4526048222934442,0.14236732772013497,1.2417600731187781,1.7225401981488293,1.8232384724153414,0.21697406901179628,-1.1494043853292482,0.17248607584129597,0.8514975645515918,-0.01882438773052979,1.2865994542195351,1.3344898896949149,0.811925270265312,0.6094926103976074,-1.1306185213972826,0.1072768181809623,-0.45272197089887584,0.06745737786111103,0.04783701787093098,1.0280507764791837,1.3077834882201935,0.5068880764472109,1.8076094765029285,Early,False,False,False,False,True,False,False,False,False,False,True
Player_13,0.8715628933760665,-0.6122298156728079,-2.1251542074947514,-1.152616094072696,-0.02616652156106876,-0.2501498085135309,1.1529217956614324,-0.6914894786003831,-0.6398204723455938,1.7200623528695953,0.02818234743452324,2.6826947928867315,0.6508662707753945,1.1698511498226811,-0.7648409344036615,0.1072768181809623,-0.28872498997104373,-0.09109680894227658,0.0352916615995196,0.2663059806291663,0.07789306042690809,0.4232803633862031,2.1939575099601374,Early,False,False,True,False,False,False,False,False,True,False,False
Player_14,-0.8715628933760665,0.14236732772013497,-0.5469131384571595,0.7399144647918376,2.225755686512539,-2.6811927245687057,0.8807641594939541,0.49035337480443314,0.7553074707693678,-1.0900655847600902,0.09790652141624508,0.33738411448892447,-0.2106675117901813,0.37598384961192693,-0.947729727900472,0.1072768181809623,0.014298045368483019,0.3354616607036854,0.027345659008966218,0.8757018173091803,1.3077834882201935,-0.06302395398840718,0.3290283156772962,Early,False,False,False,True,False,False,True,False,False,False,False
Player_15,0.29052096445868886,-0.36069743454182696,-0.6521292097263323,0.23131455411699398,1.8679604999696464,-0.285907355766046,-2.0760250997884753,0.7455696780104754,-0.5681146651311628,0.561911741265792,-0.5339696692201976,0.6569805747800218,-1.7898295929065364,0.22997156960127058,1.0640470005644433,0.1072768181809623,0.413245291009658,-0.06503305479468137,-0.011779089894381499,-1.1048346519008652,0.48785653635800325,-0.2653851938345814,0.23287540602407703,Veteran,False,False,False,True,False,True,False,False,False,False,False
Player_16,1.4526048222934442,0.14236732772013497,1.767840429464642,-0.020876291527071916,-1.7925231478819494,0.19720679977884234,-0.6075762069212586,-0.6549255130038364,-1.977920638374963,-0.1436132150930056,-0.42176608334466176,-0.635592764949562,-0.5063814529760325,0.396938152814208,1.0640470005644433,0.1072768181809623,-0.6372992748551802,-0.15251231803611884,0.019740907720169475,-0.8001367335608582,1.3077834882201935,-1.135957830881832,-0.7534216644024947,Veteran,False,False,False,False,True,False,False,False,False,False,True
Player_17,1.4526048222934442,0.6454320899820969,-0.02083278211129551,2.4947871045055052,-0.6828917297755603,0.832564117660328,1.107436059307405,-0.19332746152376792,-0.001749037454462497,2.031332348485908,0.3390028315866815,-0.5713003029655521,1.8118247785500539,0.8287836870623705,-0.03328576041641958,0.1072768181809623,-0.7802350439978301,-0.07142533306936578,0.0653915568221269,0.4186549397991698,0.48785653635800325,0.7367113958113863,-0.27304312713863355,Peak,True,False,False,False,False,False,False,False,True,False,False
Player_18,-0.8715628933760665,1.6515616145060208,-1.4938577798797146,-0.3812027895232524,-1.0602131744547012,1.5887273393439991,-1.7930588704335024,0.25597326459453607,-0.4858635597404215,0.48584634380990904,-1.0076432746905062,1.3192928090636238,0.3642004379110503,0.5810895403986321,-0.21617455391323007,0.1072768181809623,0.30463470905600715,-0.057713059940153806,0.03797898018022621,1.1803997356491873,-1.1519973673663786,-0.48215155052815994,0.5040156979110085,Peak,False,True,False,False,False,False,False,False,False,True,False
Player_19,0.29052096445868886,-1.1152945779347698,0.9261118593112596,-0.3974507765525676,-0.08359082864586752,2.0782988959079116,1.0075680157947617,-1.3556478734410125,-1.693720066465896,0.26232959268324285,0.22050701499117667,-0.3003392592915805,-0.6467562668905977,-1.2034042986029587,-1.1306185213972826,0.1072768181809623,-1.1864857756611895,-0.1304124961462675,0.05245307511434177,0.2663059806291663,-0.7420338914352835,1.788531630251634,-0.11974055503789106,Early,False,True,False,False,False,False,False,False,True,False,False
Player_20,0.8715628933760665,2.1546263767679825,-1.283425637341369,1.2675263770228347,0.14889350116388128,1.2637639646706567,-0.08901939509963128,0.2558855948531742,0.20653113960071956,-0.1410778773620754,1.3939857882485964,0.06219795158863111,0.27193136034088555,1.8058714321369544,0.6982694135708224,0.1072768181809623,-0.2987324527668725,0.028562629354515527,0.02162640394785571,0.7233528581391768,-1.971924319228569,0.8308784003831781,0.8350677306748711,Veteran,False,False,False,True,False,False,False,False,True,False,False
Player_21,-1.4526048222934442,-1.8698917213277126,-0.2312649246496411,0.6922705106658585,0.1911316564909934,-0.6036741444089828,1.4085983195570553,-1.379471798579722,-0.9286549960956921,-0.7619670642479155,-2.016856042514936,1.2558929937928431,0.7115553541109692,0.05082207961983264,-1.1306185213972826,0.1072768181809623,-1.304207504433718,-0.025099010128353295,0.05834036394288358,-0.19074089688084422,-1.971924319228569,0.4467583609068868,-0.11546829072678243,Early,False,False,False,False,True,False,True,False,False,False,False
Player_22,0.29052096445868886,-0.10916505341084601,-0.757345280995505,1.2176627391720223,1.0052286738155676,-0.3379821687351864,0.0525797925253198,0.6045629852891873,3.2418166506667765,0.24907924773902632,-1.462540333978886,-0.2923462369948208,-0.646256240665864,0.5130926614353711,0.3324918265772014,0.1072768181809623,-0.06223786878088775,0.20284450497095557,0.015107675086400313,-0.34308985605084774,0.8978200122890985,0.34468908068340287,-1.0605106407363707,Peak,False,True,False,False,False,True,False,False,False,False,False
Player_23,-0.8715628933760665,0.6454320899820969,-0.5469131384571595,0.041017997427229766,1.4392948084016546,0.7398365153747268,-0.6761820332007344,-0.38995125140174486,-1.5259675235553054,-1.4388272250438432,0.6121260240139231,1.543872381746148,1.288174517699726,0.7036937852846175,-0.03328576041641958,0.1072768181809623,-0.43260652733142274,-0.04748826193754552,0.05671087363673797,0.4186549397991698,0.48785653635800325,0.8785599962711365,1.5979984382143708,Peak,False,False,False,True,False,False,False,False,False,True,False
Player_24,1.4526048222934442,0.3938997088511159,1.0313279305804324,0.24305125502803318,0.9196500143861966,0.5133707708944997,0.3651754042090662,-1.3849607469170233,-1.2628211150521693,-1.3929659924835305,1.2563133729384193,0.5812680976876508,0.5248191424543214,1.1439064155855267,-1.1306185213972826,0.1072768181809623,-1.2751136861944723,0.024551392266115295,0.03314950090778649,1.1803997356491873,0.8978200122890985,0.9985329472516121,1.1790185011812182,Early,True,False,False,False,False,False,False,True,False,False,False
Player_25,0.8715628933760665,-0.6122298156728079,1.6626243581954692,1.8425618818309744,-0.5900336087564098,1.658325384206958,0.023023096738522826,-0.5338400803057437,0.9159399992021364,0.9477287683671934,-0.4785886693643388,0.459170459228103,-1.121846107975871,1.0411882259556202,1.4298245875580644,0.1072768181809623,-0.8816032115460151,0.0003217483337148944,0.001033471683777834,-1.5618815294108757,0.07789306042690809,0.7475697672358251,0.1034419639653233,Veteran,False,True,False,False,False,False,False,True,False,False,False
Player_26,0.29052096445868886,-0.10916505341084601,-1.283425637341369,-0.9211398256670997,-0.8084115862409242,2.5371730901459597,-0.7659307653544473,-0.4918101181165992,-0.13298780952383435,-1.8173505522961528,-1.8901488593051488,-0.6863202386106056,0.8970285750289866,0.13059442957752976,0.5153806200740119,0.1072768181809623,-0.1715429208735567,6.089658666059682,0.06121891046400652,-0.4954388152208512,0.8978200122890985,0.7800502728901435,-1.621048866288929,Veteran,False,False,False,True,False,False,False,False,True,False,False
Player_27,-1.4526048222934442,-0.36069743454182696,0.7156797167729141,-0.1808811808978583,-0.033247807113152686,2.318030827423485,2.2962088799648863,1.1041686520918657,0.8946503577271573,-0.37973050561336985,1.3199090520856107,0.5149383370236359,-0.4094616830638605,0.06700676934968669,0.5153806200740119,0.1072768181809623,0.9479341080360744,0.12155256307128631,0.02676370064897962,-0.6477877743908548,0.48785653635800325,2.631682845747354,1.1609581584009374,Veteran,False,False,False,True,False,False,True,False,False,False,False
Player_28,-1.4526048222934442,-0.6122298156728079,-0.757345280995505,0.7290778903027337,0.38491927581444135,1.5195264193769964,-0.9279206336329858,0.2146467625840256,0.4041632121223022,-1.1067898791595996,-0.7791520932410815,-0.458856138511995,-0.17160340876188285,0.4045276199184841,0.6982694135708224,0.1072768181809623,-0.17728049427520243,0.27935169925392006,0.02790353516449194,-0.9524856927308617,0.07789306042690809,0.6840866346020974,-0.8110736215318187,Veteran,False,False,True,False,False,False,True,False,False,False,False
Player_29,-0.29052096445868886,0.8969644711130779,-0.757345280995505,-0.2747758750053328,-0.21692109627810605,0.5219297415238565,-2.213610339165146,-0.9077503436805847,-0.6030461453351817,-0.46234430327361953,-0.35819726590523426,0.47371313231300555,-1.0352199999055014,1.0886330385578247,1.4298245875580644,0.1072768181809623,-0.7977113945774584,-0.015894471072345588,0.0025628068706914334,-0.6477877743908548,0.07789306042690809,-0.9275261816154372,0.18300843392802615,Veteran,True,False,False,False,False,False,False,True,False,False,False
Player_30,-0.29052096445868886,0.3938997088511159,0.5052475742345685,-0.6527276280463755,-1.364964203384484,1.3701886597363444,1.6526403228372228,1.6810213204379119,-1.4366714601944992,0.1226653130305886,0.2784410100653261,-0.11921062930606494,0.6649114007233617,-1.1005464656421455,-1.6792849018877138,0.1072768181809623,1.8887996518481238,-0.11150522481775,0.1126453446422534,1.6374466131591978,0.8978200122890985,0.9973740724287873,0.059925503978671586,Rookie,False,False,True,False,False,False,False,False,False,True,False
Player_31,-0.8715628933760665,-0.6122298156728079,-1.0729934948030235,0.5475472142530623,0.6377212873187644,1.6925016795107477,-0.5361711598722964,0.6649498394275974,1.1267899768502043,0.9199409250878002,-0.6438010479704657,0.9900002285597311,-0.1403697409984142,0.6375107359166516,1.0640470005644433,0.1072768181809623,0.21219545798623005,0.012487708848342981,0.025510751478517963,-1.2571836110708687,0.07789306042690809,1.1290840760557062,0.4414402862698219,Veteran,False,False,False,False,True,True,False,False,False,False,False
Player_32,0.29052096445868886,0.8969644711130779,0.5052475742345685,1.271895624310293,-0.42348054643761535,-0.17533270929059847,-0.24626186481000178,-0.2917386674416671,-1.3418383325454908,1.1522225790048661,-0.8400416036167035,-0.04649677927796586,0.7085758543807422,-0.8766511418973009,0.8811582070676328,0.1072768181809623,-0.6477800140293989,-0.11564922405176062,0.09787917367122269,-0.19074089688084422,0.07789306042690809,-0.4615525134224128,-0.510546699403213,Veteran,False,False,True,False,False,False,False,False,False,True,False
Player_33,0.29052096445868886,0.3938997088511159,0.8208957880420868,-0.21921034952568355,-0.4533082677827146,-0.5732833119452128,-0.30805953890696275,-1.5015061306449584,0.5909319091428129,-0.977061529935454,-0.8228882389382339,2.1017160639188726,-0.5553544102960106,1.8318067914304847,-0.947729727900472,0.1072768181809623,-1.33626398017328,0.24809956175367198,0.007592170387342692,1.0280507764791837,0.8978200122890985,-0.7605459903439259,1.2432543696593354,Early,False,False,True,False,False,False,False,False,False,False,True
Player_34,1.4526048222934442,0.8969644711130779,-0.4416970671879867,-0.24723751267671004,-0.08991887272518592,-0.8157131307878934,-0.5221078166495247,-0.3794484024798287,0.967673904321917,-0.5256185390071283,1.718577581692639,-0.29952878961883717,-0.673436708925719,0.3636694610287883,-0.7648409344036615,0.1072768181809623,-0.3318350889344041,0.15769384769958972,0.01595977470394539,1.1803997356491873,0.07789306042690809,-0.8321832615644955,0.7240677405512518,Early,False,True,False,False,False,False,False,False,False,False,True
Player_35,1.4526048222934442,0.6454320899820969,1.4521922156571236,-0.7310294182103012,-0.27293340035984626,-0.9282367934251017,-0.7207864021204017,-0.1766660236642619,-0.12660150569943374,3.977449570793641,1.065072097255819,-0.5683918979344363,-0.7570635249112715,-0.4113516004647364,-0.7648409344036615,0.1072768181809623,0.06730917566421023,-0.0962445676510276,0.024190041536500652,1.0280507764791837,0.48785653635800325,-1.102479355363471,0.13796753034550865,Early,False,False,False,True,False,True,False,False,False,False,False
Player_36,1.4526048222934442,-0.8637621968037889,-1.283425637341369,-0.3758726876909897,-0.3979833241143037,-1.450366070732388,-0.9539194715232464,0.40912940966288497,-0.3120256059156632,-0.3104093804777332,0.5175203162939941,0.345736530216087,0.4219640539486236,0.42441967609110093,-1.313507314894093,0.1072768181809623,0.443477970073293,-0.0010119234122549054,0.04215249499824369,0.5710038989691733,-0.33207041550418837,-1.6186401156538273,0.5719784625369548,Rookie,True,False,False,False,False,False,False,True,False,False,False
Player_37,-0.29052096445868886,-0.6122298156728079,1.4521922156571236,1.0172253574825778,-1.300406019303209,0.23484629644354305,0.11920313223649256,0.6458382905909521,-1.0230250725365657,-0.940444689730703,-2.066265523073221,1.105278735023109,-0.6888615257256012,0.009360833313431056,1.0640470005644433,0.1072768181809623,0.027647191579079314,-0.01798036698094517,0.019762260553754827,-1.2571836110708687,0.07789306042690809,-0.4770883013195796,-0.2655617483657961,Veteran,False,False,True,False,False,True,False,False,False,False,False
Player_38,0.29052096445868886,0.6454320899820969,-2.0199381362255786,0.004860706306552061,-0.14684703007079625,-1.0556353910488265,-0.3526204551051354,0.8438960053792314,0.4903224746475498,-0.7746034339940392,0.5209590818552626,1.097211038309461,-0.1963530478512962,-0.1582285353448769,0.3324918265772014,0.1072768181809623,0.6107489035608545,0.16277050444816688,0.037106804874008595,0.1139570214591628,0.48785653635800325,-0.9263039845211378,1.184040490451885,Peak,True,False,False,False,False,False,True,False,False,False,False
Player_39,0.29052096445868886,0.6454320899820969,2.8200011421563698,-0.8898730730368212,0.658359394776432,-0.8323403529612736,0.7920445446654732,-1.5587727820181247,-3.1805755096619563,-0.3045546903914997,0.47043193475602,0.15959491126091074,-0.5217572552945247,-1.7897506917131862,-1.1306185213972826,0.1072768181809623,-1.336811456469355,-0.2643417251337338,0.11308037185530459,1.332748694819191,0.48785653635800325,0.23090899661873734,0.39434650111428665,Early,False,False,True,False,False,False,False,False,False,False,True
Player_40,-1.4526048222934442,-0.10916505341084601,-0.4416970671879867,0.18793632155414453,0.22542353684197325,0.7009462251225225,0.54168280753707,0.24962298338902858,0.7550030116283247,-0.4526442414925239,-1.2162492542054868,0.3384451780927217,0.46742542861433456,-1.0130570762827869,-1.6792849018877138,0.1072768181809623,0.037474620905443526,0.12083334836592018,0.09635764943981472,1.332748694819191,0.8978200122890985,0.841382691246609,-0.40974878779847657,Rookie,False,False,False,False,True,False,False,False,True,False,False
Player_41,-0.29052096445868886,0.14236732772013497,-1.1782095660721963,0.9844957629172156,0.9005211462947366,0.1643224802311627,-0.8838606114541907,-0.11615611977982758,0.13118488380110435,-0.2948182897268113,0.2219778318570827,0.3399490894853419,-1.7775719961443444,-0.1387042862197701,-1.1306185213972826,0.1072768181809623,-0.4736477752597304,0.03798595600129881,-0.01089250976398646,1.0280507764791837,1.3077834882201935,0.12327064687103019,0.40094116202418256,Early,False,False,True,False,False,False,False,False,True,False,False
Player_42,0.8715628933760665,1.4000292333750397,-0.2312649246496411,-0.6443864908808083,-0.7555884246745008,0.42044122463699596,0.16344058971976524,2.703387608378056,-0.22693332279672382,-0.08260254605425525,0.9638889213302534,-1.1323190599184503,0.2681968565002249,-1.670163471868648,-1.6792849018877138,0.1072768181809623,2.901723162247471,-0.011630432538068492,0.15958004736247802,2.2468424498392117,-0.7420338914352835,-0.04923501274416912,-0.3768366087193897,Rookie,False,True,False,False,False,False,False,True,False,False,False
Player_43,-0.29052096445868886,-0.6122298156728079,-1.0729934948030235,-1.418617236084332,-1.2983645319797792,1.3865293311393125,-0.3686436119096859,0.10672735096096941,0.25968977981544455,-0.08955999301059156,0.5126994508142207,1.0494384173014804,1.8000042113061994,-0.5806823759436521,-0.39906334741004057,0.1072768181809623,0.8867639369616857,0.02801778098522293,0.12131930173174854,-0.038391937710840714,0.07789306042690809,-0.0004325043212982344,1.1406048965782225,Peak,False,False,False,True,False,False,True,False,False,False,False
Player_44,0.8715628933760665,0.6454320899820969,0.4000315029653957,2.135291339604336,-0.2788114988327439,0.8695548734895432,-0.9487065264904804,-0.5762482030645708,-1.4308794972886727,-1.013469939932391,-0.6566556639464598,-1.3191366840206207,1.288837282792182,-0.49430816107634473,-0.947729727900472,0.1072768181809623,-0.9400011943447081,-0.07652305683792698,0.09772553988116,1.1803997356491873,0.48785653635800325,-0.08777094464294481,-1.4405965491217145,Early,False,False,False,False,True,False,False,False,False,True,False
Player_45,-1.4526048222934442,-0.10916505341084601,1.4521922156571236,-1.4690304496449387,-0.6426815073574568,1.545289883914219,0.7506687700800422,0.15211124256787764,-2.5183750215534206,0.3068194475587437,-0.007717907767784394,-1.1303737607736504,-0.6231265670915243,-0.7709064461999957,-1.4963961083909034,0.1072768181809623,0.9970669258408935,-0.1847304959052577,0.037378636029281626,1.1803997356491873,0.8978200122890985,1.023949488999492,-0.9221009816904695,Rookie,False,False,True,False,False,False,True,False,False,False,False
Player_46,-0.8715628933760665,-0.10916505341084601,-0.9677774235338507,-0.4395360372702352,-0.5400537655335376,0.05936949420928384,-0.06890573942863978,0.033930633693987515,0.4964244917489987,0.05938399337090903,0.6633599891483433,0.043597221188363754,0.5236878182761661,0.7644077519654859,0.3324918265772014,0.1072768181809623,0.12715463739643212,0.032769888106044795,0.03858692180613945,-0.34308985605084774,0.8978200122890985,-0.28335390643148994,0.4087518542178513,Peak,True,False,False,False,False,False,False,False,True,False,False
Player_47,0.29052096445868886,1.1484968522440588,0.6104636455037412,0.1574062661676779,0.17317776403479088,1.6412291394760183,-0.35824341403772275,-1.933942997668,1.3836022647428199,0.4336351633906287,0.03550572999773951,-0.3455241075035224,0.32344247014808597,-0.8705632159051291,1.2469357940612538,0.1072768181809623,-1.7105559413763327,0.06012610448498249,0.08097699302927137,-0.34308985605084774,-0.33207041550418837,0.943144685048388,-0.260549589294067,Veteran,False,False,False,False,True,False,False,False,True,False,False
Player_48,-1.4526048222934442,0.8969644711130779,-1.5990738511488873,-0.3520928457126108,-0.5328882650672067,0.3482697477046748,-0.8111331926954924,0.4481517393003677,-1.8136402612749523,-1.7698433998982404,1.1536685281650665,0.8128683678113673,1.5296708071635192,0.08772664676642601,-0.581952140906851,0.1072768181809623,0.4658571995365347,-0.18048234619088688,0.07987200555795616,1.0280507764791837,0.07789306042690809,-0.4802129043072925,1.3092851374165595,Early,False,False,False,False,True,False,False,False,False,False,True
Player_49,0.29052096445868886,0.8969644711130779,1.1365440018496051,-0.1526410098215623,-1.270717715364662,0.15099813047041627,-0.985377380271671,-0.26613827105988747,-1.0949579437164088,0.09505893460764515,0.350160070396542,0.4508194721148661,-2.5771780042751353,-0.34915572414841284,0.1496030330803909,-10.466435795209227,-0.264848810233951,-0.08625615129374452,-0.036801807194191016,0.4186549397991698,0.07789306042690809,-1.0845042702599301,0.5631015403842506,Peak,False,False,True,False,False,False,True,False,False,False,False
Player_50,1.4526048222934442,1.4000292333750397,0.5052475742345685,0.5054928797812009,-0.5881169138878406,1.4860555010123944,2.0641365954994684,0.015922982929890632,0.7932937311127957,-2.0400589173359984,0.6844777247929216,0.12992966476708606,1.1617375375210328,-0.1172784788584306,-1.1306185213972826,0.1072768181809623,-0.2533568587234693,-2.118784398398059,0.07675832079763308,1.7897955723292014,-0.7420338914352835,1.6933230297086064,0.4907312482068039,Early,False,False,False,False,True,False,True,False,False,False,False
Player_51,-0.8715628933760665,0.14236732772013497,1.1365440018496051,-2.492148523539774,0.2999142630828309,-0.923867507365305,0.39149152363441836,-0.825567515250112,0.3816677874152626,-0.23622003254073687,0.7485616101008915,-1.1817899446687827,-0.26281899385507834,1.5895944282085033,-0.947729727900472,0.1072768181809623,0.6018869932759381,0.053643657834816456,0.01408163398126817,0.8757018173091803,1.3077834882201935,-0.22299729594932108,-0.5381937209233958,Early,True,False,False,False,False,False,False,False,True,False,False
Player_52,-0.8715628933760665,0.6454320899820969,-0.1260488533804683,-1.3563019369769371,0.6272720832104902,2.0664932654495574,-1.0492569253224815,-1.044511635807737,3.1062947674473733,0.5944382871071321,-1.0183671728690296,0.014049345944903592,-0.7537527344680662,0.17803463356500152,-0.7648409344036615,0.1072768181809623,-0.633969371405958,0.14711332998918417,0.01590530249021054,1.0280507764791837,0.48785653635800325,1.0949364986206611,-0.5617548756467371,Early,False,False,False,False,True,False,False,False,False,True,False
Player_53,-1.4526048222934442,-0.36069743454182696,-0.4416970671879867,-0.03230332466309251,0.6173375808789595,-0.31453633978262846,0.34473573492382675,0.915736356404221,1.1315758657027823,0.980955526976367,0.026647145526682205,-0.06802458783632503,-0.7832401454565138,0.3693274401055211,0.1496030330803909,0.1072768181809623,0.6923774379149096,0.009517932468463768,0.013161908457108306,-0.34308985605084774,0.48785653635800325,0.30539258237558237,-0.040231909472210274,Peak,True,False,False,False,False,False,False,True,False,False,False
